"","week","indicator","inc","inc_low","inc_up","inc100","inc100_low","inc100_up","geo_insee","geo_name"
"10961",200342,3,1655,101,3209,31,2,60,75,"NOUVELLE-AQUITAINE"
"10962",200342,3,4846,1584,8108,68,22,114,84,"AUVERGNE-RHONE-ALPES"
"10963",200342,3,699,0,1565,25,0,57,27,"BOURGOGNE-FRANCHE-COMTE"
"10964",200342,3,2376,963,3789,80,33,127,53,"BRETAGNE"
"10965",200342,3,902,0,2616,36,0,105,24,"CENTRE-VAL-DE-LOIRE"
"10966",200342,3,0,NA,NA,0,NA,NA,94,"CORSE"
"10967",200342,3,7672,3821,11523,69,35,103,11,"ILE-DE-FRANCE"
"10968",200342,3,0,0,0,0,0,0,76,"OCCITANIE"
"10969",200342,3,3952,0,8213,67,0,139,32,"HAUTS-DE-FRANCE"
"10970",200342,3,2071,0,4173,64,0,129,28,"NORMANDIE"
"10971",200342,3,700,0,2073,21,0,62,52,"PAYS-DE-LA-LOIRE"
"10972",200342,3,2637,223,5051,57,5,109,93,"PROVENCE-ALPES-COTE-D-AZUR"
"10973",200341,3,5587,2807,8367,103,52,154,44,"GRAND EST"
"10974",200341,3,1967,195,3739,36,3,69,75,"NOUVELLE-AQUITAINE"
"10975",200341,3,3726,998,6454,52,14,90,84,"AUVERGNE-RHONE-ALPES"
"10976",200341,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"10977",200341,3,927,0,1906,31,0,64,53,"BRETAGNE"
"10978",200341,3,143,0,446,6,0,18,24,"CENTRE-VAL-DE-LOIRE"
"10979",200341,3,0,NA,NA,0,NA,NA,94,"CORSE"
"10980",200341,3,2529,766,4292,23,7,39,11,"ILE-DE-FRANCE"
"10981",200341,3,491,0,1452,10,0,29,76,"OCCITANIE"
"10982",200341,3,653,0,1586,11,0,27,32,"HAUTS-DE-FRANCE"
"10983",200341,3,1051,0,2921,32,0,90,28,"NORMANDIE"
"10984",200341,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"10985",200341,3,3255,606,5904,70,13,127,93,"PROVENCE-ALPES-COTE-D-AZUR"
"10986",200340,3,3226,1200,5252,59,22,96,44,"GRAND EST"
"10987",200340,3,2465,394,4536,46,8,84,75,"NOUVELLE-AQUITAINE"
"10988",200340,3,1415,0,2832,20,0,40,84,"AUVERGNE-RHONE-ALPES"
"10989",200340,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"10990",200340,3,0,0,0,0,0,0,53,"BRETAGNE"
"10991",200340,3,22,0,137,1,0,6,24,"CENTRE-VAL-DE-LOIRE"
"10992",200340,3,0,NA,NA,0,NA,NA,94,"CORSE"
"10993",200340,3,2997,0,6164,27,0,55,11,"ILE-DE-FRANCE"
"10994",200340,3,14308,0,30499,282,0,601,76,"OCCITANIE"
"10995",200340,3,10486,1601,19371,178,27,329,32,"HAUTS-DE-FRANCE"
"10996",200340,3,597,0,1596,18,0,49,28,"NORMANDIE"
"10997",200340,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"10998",200340,3,2216,86,4346,48,2,94,93,"PROVENCE-ALPES-COTE-D-AZUR"
"10999",200339,3,2229,731,3727,41,13,69,44,"GRAND EST"
"11000",200339,3,3591,911,6271,66,16,116,75,"NOUVELLE-AQUITAINE"
"11001",200339,3,8667,4420,12914,121,62,180,84,"AUVERGNE-RHONE-ALPES"
"11002",200339,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11003",200339,3,0,0,0,0,0,0,53,"BRETAGNE"
"11004",200339,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11005",200339,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11006",200339,3,7244,2091,12397,65,19,111,11,"ILE-DE-FRANCE"
"11007",200339,3,0,0,0,0,0,0,76,"OCCITANIE"
"11008",200339,3,4031,17,8045,68,0,136,32,"HAUTS-DE-FRANCE"
"11009",200339,3,0,0,0,0,0,0,28,"NORMANDIE"
"11010",200339,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11011",200339,3,342,0,1163,7,0,25,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11012",200338,3,1604,341,2867,29,6,52,44,"GRAND EST"
"11013",200338,3,1987,235,3739,37,5,69,75,"NOUVELLE-AQUITAINE"
"11014",200338,3,8568,3968,13168,120,56,184,84,"AUVERGNE-RHONE-ALPES"
"11015",200338,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11016",200338,3,0,0,0,0,0,0,53,"BRETAGNE"
"11017",200338,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11018",200338,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11019",200338,3,2327,0,5450,21,0,49,11,"ILE-DE-FRANCE"
"11020",200338,3,0,0,0,0,0,0,76,"OCCITANIE"
"11021",200338,3,529,0,1932,9,0,33,32,"HAUTS-DE-FRANCE"
"11022",200338,3,0,0,0,0,0,0,28,"NORMANDIE"
"11023",200338,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11024",200338,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11025",200337,3,304,0,904,6,0,17,44,"GRAND EST"
"11026",200337,3,845,0,2245,16,0,42,75,"NOUVELLE-AQUITAINE"
"11027",200337,3,7949,3600,12298,111,50,172,84,"AUVERGNE-RHONE-ALPES"
"11028",200337,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11029",200337,3,0,0,0,0,0,0,53,"BRETAGNE"
"11030",200337,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11031",200337,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11032",200337,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11033",200337,3,0,0,0,0,0,0,76,"OCCITANIE"
"11034",200337,3,8619,0,17616,146,0,299,32,"HAUTS-DE-FRANCE"
"11035",200337,3,58,0,255,2,0,8,28,"NORMANDIE"
"11036",200337,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11037",200337,3,326,0,1170,7,0,25,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11038",200336,3,44,0,317,1,0,6,44,"GRAND EST"
"11039",200336,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11040",200336,3,4164,1360,6968,58,19,97,84,"AUVERGNE-RHONE-ALPES"
"11041",200336,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11042",200336,3,0,0,0,0,0,0,53,"BRETAGNE"
"11043",200336,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11044",200336,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11045",200336,3,270,0,841,2,0,7,11,"ILE-DE-FRANCE"
"11046",200336,3,0,0,0,0,0,0,76,"OCCITANIE"
"11047",200336,3,7983,0,24586,135,0,417,32,"HAUTS-DE-FRANCE"
"11048",200336,3,131,0,445,4,0,14,28,"NORMANDIE"
"11049",200336,3,0,NA,NA,0,NA,NA,52,"PAYS-DE-LA-LOIRE"
"11050",200336,3,813,0,2147,18,0,47,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11051",200335,3,0,0,0,0,0,0,44,"GRAND EST"
"11052",200335,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11053",200335,3,1628,0,3669,23,0,52,84,"AUVERGNE-RHONE-ALPES"
"11054",200335,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11055",200335,3,0,0,0,0,0,0,53,"BRETAGNE"
"11056",200335,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11057",200335,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11058",200335,3,40,0,245,0,0,2,11,"ILE-DE-FRANCE"
"11059",200335,3,0,0,0,0,0,0,76,"OCCITANIE"
"11060",200335,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11061",200335,3,0,0,0,0,0,0,28,"NORMANDIE"
"11062",200335,3,0,NA,NA,0,NA,NA,52,"PAYS-DE-LA-LOIRE"
"11063",200335,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11064",200334,3,0,0,0,0,0,0,44,"GRAND EST"
"11065",200334,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11066",200334,3,1510,0,3368,21,0,47,84,"AUVERGNE-RHONE-ALPES"
"11067",200334,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11068",200334,3,0,0,0,0,0,0,53,"BRETAGNE"
"11069",200334,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11070",200334,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11071",200334,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11072",200334,3,0,0,0,0,0,0,76,"OCCITANIE"
"11073",200334,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11074",200334,3,0,0,0,0,0,0,28,"NORMANDIE"
"11075",200334,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11076",200334,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11077",200333,3,138,0,643,3,0,12,44,"GRAND EST"
"11078",200333,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11079",200333,3,848,0,2321,12,0,33,84,"AUVERGNE-RHONE-ALPES"
"11080",200333,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11081",200333,3,0,0,0,0,0,0,53,"BRETAGNE"
"11082",200333,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11083",200333,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11084",200333,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11085",200333,3,0,0,0,0,0,0,76,"OCCITANIE"
"11086",200333,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11087",200333,3,0,0,0,0,0,0,28,"NORMANDIE"
"11088",200333,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11089",200333,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11090",200332,3,263,0,872,5,0,16,44,"GRAND EST"
"11091",200332,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11092",200332,3,281,0,1003,4,0,14,84,"AUVERGNE-RHONE-ALPES"
"11093",200332,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11094",200332,3,0,0,0,0,0,0,53,"BRETAGNE"
"11095",200332,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11096",200332,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11097",200332,3,86,0,401,1,0,4,11,"ILE-DE-FRANCE"
"11098",200332,3,0,0,0,0,0,0,76,"OCCITANIE"
"11099",200332,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11100",200332,3,0,0,0,0,0,0,28,"NORMANDIE"
"11101",200332,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11102",200332,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11103",200331,3,0,0,0,0,0,0,44,"GRAND EST"
"11104",200331,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11105",200331,3,651,0,1616,9,0,22,84,"AUVERGNE-RHONE-ALPES"
"11106",200331,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11107",200331,3,0,0,0,0,0,0,53,"BRETAGNE"
"11108",200331,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11109",200331,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11110",200331,3,565,0,1411,5,0,13,11,"ILE-DE-FRANCE"
"11111",200331,3,0,0,0,0,0,0,76,"OCCITANIE"
"11112",200331,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11113",200331,3,0,0,0,0,0,0,28,"NORMANDIE"
"11114",200331,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11115",200331,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11116",200330,3,184,0,693,3,0,12,44,"GRAND EST"
"11117",200330,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11118",200330,3,2003,0,4176,28,0,58,84,"AUVERGNE-RHONE-ALPES"
"11119",200330,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11120",200330,3,0,0,0,0,0,0,53,"BRETAGNE"
"11121",200330,3,0,NA,NA,0,NA,NA,24,"CENTRE-VAL-DE-LOIRE"
"11122",200330,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11123",200330,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11124",200330,3,0,0,0,0,0,0,76,"OCCITANIE"
"11125",200330,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11126",200330,3,0,0,0,0,0,0,28,"NORMANDIE"
"11127",200330,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11128",200330,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11129",200329,3,1080,0,2373,20,0,44,44,"GRAND EST"
"11130",200329,3,500,0,1480,9,0,27,75,"NOUVELLE-AQUITAINE"
"11131",200329,3,2098,24,4172,29,0,58,84,"AUVERGNE-RHONE-ALPES"
"11132",200329,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11133",200329,3,0,0,0,0,0,0,53,"BRETAGNE"
"11134",200329,3,0,NA,NA,0,NA,NA,24,"CENTRE-VAL-DE-LOIRE"
"11135",200329,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11136",200329,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11137",200329,3,0,0,0,0,0,0,76,"OCCITANIE"
"11138",200329,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11139",200329,3,0,0,0,0,0,0,28,"NORMANDIE"
"11140",200329,3,0,NA,NA,0,NA,NA,52,"PAYS-DE-LA-LOIRE"
"11141",200329,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11142",200328,3,260,0,829,5,0,15,44,"GRAND EST"
"11143",200328,3,576,0,1304,11,0,24,75,"NOUVELLE-AQUITAINE"
"11144",200328,3,917,0,2384,13,0,33,84,"AUVERGNE-RHONE-ALPES"
"11145",200328,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11146",200328,3,0,0,0,0,0,0,53,"BRETAGNE"
"11147",200328,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11148",200328,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11149",200328,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11150",200328,3,0,0,0,0,0,0,76,"OCCITANIE"
"11151",200328,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11152",200328,3,0,0,0,0,0,0,28,"NORMANDIE"
"11153",200328,3,0,NA,NA,0,NA,NA,52,"PAYS-DE-LA-LOIRE"
"11154",200328,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11155",200327,3,734,0,1970,13,0,36,44,"GRAND EST"
"11156",200327,3,550,0,1416,10,0,26,75,"NOUVELLE-AQUITAINE"
"11157",200327,3,374,0,1300,5,0,18,84,"AUVERGNE-RHONE-ALPES"
"11158",200327,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11159",200327,3,0,0,0,0,0,0,53,"BRETAGNE"
"11160",200327,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11161",200327,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11162",200327,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11163",200327,3,0,0,0,0,0,0,76,"OCCITANIE"
"11164",200327,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11165",200327,3,0,0,0,0,0,0,28,"NORMANDIE"
"11166",200327,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11167",200327,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11168",200326,3,1226,0,2496,23,0,46,44,"GRAND EST"
"11169",200326,3,160,0,456,3,0,8,75,"NOUVELLE-AQUITAINE"
"11170",200326,3,1021,0,2318,14,0,32,84,"AUVERGNE-RHONE-ALPES"
"11171",200326,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11172",200326,3,0,0,0,0,0,0,53,"BRETAGNE"
"11173",200326,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11174",200326,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11175",200326,3,391,0,941,3,0,8,11,"ILE-DE-FRANCE"
"11176",200326,3,0,0,0,0,0,0,76,"OCCITANIE"
"11177",200326,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11178",200326,3,0,0,0,0,0,0,28,"NORMANDIE"
"11179",200326,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11180",200326,3,192,0,807,4,0,17,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11181",200325,3,398,0,1174,7,0,21,44,"GRAND EST"
"11182",200325,3,188,0,510,3,0,9,75,"NOUVELLE-AQUITAINE"
"11183",200325,3,655,0,1939,9,0,27,84,"AUVERGNE-RHONE-ALPES"
"11184",200325,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11185",200325,3,0,0,0,0,0,0,53,"BRETAGNE"
"11186",200325,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11187",200325,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11188",200325,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11189",200325,3,0,0,0,0,0,0,76,"OCCITANIE"
"11190",200325,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11191",200325,3,0,0,0,0,0,0,28,"NORMANDIE"
"11192",200325,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11193",200325,3,320,0,1114,7,0,24,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11194",200324,3,838,0,1954,15,0,36,44,"GRAND EST"
"11195",200324,3,222,0,636,4,0,12,75,"NOUVELLE-AQUITAINE"
"11196",200324,3,595,0,1587,8,0,22,84,"AUVERGNE-RHONE-ALPES"
"11197",200324,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11198",200324,3,0,0,0,0,0,0,53,"BRETAGNE"
"11199",200324,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11200",200324,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11201",200324,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"11202",200324,3,0,0,0,0,0,0,76,"OCCITANIE"
"11203",200324,3,1842,0,5452,31,0,92,32,"HAUTS-DE-FRANCE"
"11204",200324,3,0,0,0,0,0,0,28,"NORMANDIE"
"11205",200324,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11206",200324,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11207",200323,3,445,0,1133,8,0,21,44,"GRAND EST"
"11208",200323,3,1492,0,3311,28,0,62,75,"NOUVELLE-AQUITAINE"
"11209",200323,3,1380,0,3139,19,0,44,84,"AUVERGNE-RHONE-ALPES"
"11210",200323,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11211",200323,3,0,0,0,0,0,0,53,"BRETAGNE"
"11212",200323,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11213",200323,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11214",200323,3,226,0,670,2,0,6,11,"ILE-DE-FRANCE"
"11215",200323,3,0,0,0,0,0,0,76,"OCCITANIE"
"11216",200323,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11217",200323,3,0,0,0,0,0,0,28,"NORMANDIE"
"11218",200323,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11219",200323,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11220",200322,3,460,0,1447,8,0,26,44,"GRAND EST"
"11221",200322,3,132,0,614,2,0,11,75,"NOUVELLE-AQUITAINE"
"11222",200322,3,749,0,2024,10,0,28,84,"AUVERGNE-RHONE-ALPES"
"11223",200322,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11224",200322,3,0,0,0,0,0,0,53,"BRETAGNE"
"11225",200322,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11226",200322,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11227",200322,3,222,0,619,2,0,6,11,"ILE-DE-FRANCE"
"11228",200322,3,0,0,0,0,0,0,76,"OCCITANIE"
"11229",200322,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11230",200322,3,0,0,0,0,0,0,28,"NORMANDIE"
"11231",200322,3,548,0,1707,16,0,51,52,"PAYS-DE-LA-LOIRE"
"11232",200322,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11233",200321,3,1116,0,2360,21,0,44,44,"GRAND EST"
"11234",200321,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"11235",200321,3,1261,34,2488,18,1,35,84,"AUVERGNE-RHONE-ALPES"
"11236",200321,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11237",200321,3,0,0,0,0,0,0,53,"BRETAGNE"
"11238",200321,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11239",200321,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11240",200321,3,1313,1,2625,12,0,24,11,"ILE-DE-FRANCE"
"11241",200321,3,0,0,0,0,0,0,76,"OCCITANIE"
"11242",200321,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11243",200321,3,0,0,0,0,0,0,28,"NORMANDIE"
"11244",200321,3,53,0,327,2,0,10,52,"PAYS-DE-LA-LOIRE"
"11245",200321,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11246",200320,3,1372,20,2724,25,0,50,44,"GRAND EST"
"11247",200320,3,1449,0,3089,27,0,57,75,"NOUVELLE-AQUITAINE"
"11248",200320,3,2120,208,4032,30,3,57,84,"AUVERGNE-RHONE-ALPES"
"11249",200320,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11250",200320,3,141,0,621,5,0,21,53,"BRETAGNE"
"11251",200320,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11252",200320,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11253",200320,3,694,0,1622,6,0,14,11,"ILE-DE-FRANCE"
"11254",200320,3,0,0,0,0,0,0,76,"OCCITANIE"
"11255",200320,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11256",200320,3,0,0,0,0,0,0,28,"NORMANDIE"
"11257",200320,3,500,0,1480,15,0,44,52,"PAYS-DE-LA-LOIRE"
"11258",200320,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11259",200319,3,1274,0,2817,23,0,51,44,"GRAND EST"
"11260",200319,3,1007,0,2519,19,0,47,75,"NOUVELLE-AQUITAINE"
"11261",200319,3,0,0,0,0,0,0,84,"AUVERGNE-RHONE-ALPES"
"11262",200319,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11263",200319,3,347,0,1077,12,0,36,53,"BRETAGNE"
"11264",200319,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"11265",200319,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11266",200319,3,6062,1009,11115,54,9,99,11,"ILE-DE-FRANCE"
"11267",200319,3,0,0,0,0,0,0,76,"OCCITANIE"
"11268",200319,3,658,0,1947,11,0,33,32,"HAUTS-DE-FRANCE"
"11269",200319,3,48,0,192,1,0,5,28,"NORMANDIE"
"11270",200319,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11271",200319,3,330,0,1135,7,0,24,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11272",200318,3,1336,0,2954,25,0,55,44,"GRAND EST"
"11273",200318,3,1537,0,3250,28,0,60,75,"NOUVELLE-AQUITAINE"
"11274",200318,3,1489,172,2806,21,3,39,84,"AUVERGNE-RHONE-ALPES"
"11275",200318,3,589,0,1404,21,0,51,27,"BOURGOGNE-FRANCHE-COMTE"
"11276",200318,3,613,0,1469,21,0,50,53,"BRETAGNE"
"11277",200318,3,17,0,118,1,0,5,24,"CENTRE-VAL-DE-LOIRE"
"11278",200318,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11279",200318,3,347,0,1132,3,0,10,11,"ILE-DE-FRANCE"
"11280",200318,3,0,0,0,0,0,0,76,"OCCITANIE"
"11281",200318,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"11282",200318,3,112,0,332,3,0,10,28,"NORMANDIE"
"11283",200318,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11284",200318,3,1618,0,3403,35,0,73,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11285",200317,3,6103,3389,8817,112,62,162,44,"GRAND EST"
"11286",200317,3,218,0,710,4,0,13,75,"NOUVELLE-AQUITAINE"
"11287",200317,3,18184,11914,24454,254,166,342,84,"AUVERGNE-RHONE-ALPES"
"11288",200317,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11289",200317,3,3571,1454,5688,120,49,191,53,"BRETAGNE"
"11290",200317,3,120,0,388,5,0,16,24,"CENTRE-VAL-DE-LOIRE"
"11291",200317,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11292",200317,3,4410,116,8704,39,1,77,11,"ILE-DE-FRANCE"
"11293",200317,3,0,0,0,0,0,0,76,"OCCITANIE"
"11294",200317,3,1709,0,4299,29,0,73,32,"HAUTS-DE-FRANCE"
"11295",200317,3,778,0,1627,24,0,50,28,"NORMANDIE"
"11296",200317,3,1968,0,4695,59,0,141,52,"PAYS-DE-LA-LOIRE"
"11297",200317,3,231,0,905,5,0,20,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11298",200316,3,2699,951,4447,50,18,82,44,"GRAND EST"
"11299",200316,3,936,0,1953,17,0,36,75,"NOUVELLE-AQUITAINE"
"11300",200316,3,18760,12134,25386,262,169,355,84,"AUVERGNE-RHONE-ALPES"
"11301",200316,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"11302",200316,3,7359,4180,10538,246,140,352,53,"BRETAGNE"
"11303",200316,3,173,0,494,7,0,20,24,"CENTRE-VAL-DE-LOIRE"
"11304",200316,3,0,NA,NA,0,NA,NA,94,"CORSE"
"11305",200316,3,1353,278,2428,12,2,22,11,"ILE-DE-FRANCE"
"11306",200316,3,0,0,0,0,0,0,76,"OCCITANIE"
"11307",200316,3,3352,501,6203,57,9,105,32,"HAUTS-DE-FRANCE"
"11308",200316,3,6045,196,11894,187,6,368,28,"NORMANDIE"
"11309",200316,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"11310",200316,3,843,0,2423,18,0,52,93,"PROVENCE-ALPES-COTE-D-AZUR"
"11311",200315,3,6633,3728,9538,122,69,175,44,"GRAND EST"
